10.32	0.032747988	0.009977071	0.62208405	0.158117779	0.776504228	0.190800209
10.33	0.029930809	0.008821372	0.609247375	0.150068547	0.752357877	0.204316843
10.34	0.028517489	0.008812893	0.608600663	0.151375745	0.75579486	0.210270607
10.35	0.02725815	0.009075158	0.617441975	0.135650387	0.743648214	0.20837629
10.36	0.027670288	0.009403963	0.623036313	0.155148747	0.720862493	0.21702211
10.37	0.029263961	0.010177061	0.6021192	0.157553679	0.708789233	0.228464345
10.38	0.027770535	0.009969772	0.5911551	0.151653114	0.687058931	0.21224967
10.39	0.027928256	0.009761171	0.603495688	0.165190607	0.708325336	0.197869817
10.4	0.029889293	0.006776155	0.623327338	0.157094218	0.69863072	0.192760515
10.41	0.029264191	0.007235303	0.622764188	0.154559964	0.683588352	0.209339621
10.42	0.029605165	0.006946111	0.631482263	0.153161218	0.66782699	0.203511078
10.43	0.031197628	0.006294978	0.6666144	0.17591245	0.670424132	0.194143762
10.44	0.030991389	0.006981732	0.714102563	0.232066202	0.669040296	0.207039094
10.45	0.032311856	0.008744743	0.704461938	0.24209028	0.671555809	0.201986504
10.46	0.035240831	0.012823475	0.7034193	0.237793961	0.699154941	0.232717376
10.47	0.038651893	0.016779932	0.69075085	0.221467496	0.716741249	0.24412167
10.48	0.036926131	0.016456892	0.700723488	0.210582209	0.703385688	0.273062012
10.49	0.033514985	0.01439062	0.671485238	0.210113468	0.704477686	0.286103987
10.5	0.031760016	0.012341762	0.64611145	0.203083766	0.716993745	0.263818569
10.51	0.028374423	0.010205645	0.617229925	0.183486521	0.709815308	0.262433585
10.52	0.02751683	0.010547226	0.614495825	0.196671341	0.697644165	0.24989661
10.53	0.027842778	0.011115857	0.602780475	0.206759177	0.710832759	0.247729293
10.54	0.030497969	0.008910181	0.605552188	0.191211529	0.70295366	0.27121432
10.55	0.031625749	0.008884226	0.600011013	0.174078206	0.697271086	0.255505107
10.56	0.032183756	0.008870924	0.595356125	0.191553155	0.710662314	0.25496069
10.57	0.030691436	0.00731499	0.596672438	0.191626685	0.726106099	0.219963714
10.58	0.030386659	0.008324506	0.607051888	0.174156315	0.712249759	0.236498016
10.59	0.029198783	0.006803474	0.593708488	0.177690256	0.700843165	0.222417792
10.6	0.028590121	0.007145504	0.605588963	0.179759228	0.681921373	0.222500149
10.61	0.02841658	0.011404002	0.592292163	0.164045635	0.661568689	0.19066822
10.62	0.029579479	0.012899446	0.588503113	0.152148014	0.678517613	0.215720752
10.63	0.031921055	0.019160421	0.584352363	0.184081748	0.677573879	0.2371326
10.64	0.031575729	0.019489685	0.60462035	0.206069166	0.655745187	0.250832223
10.65	0.030263346	0.017229148	0.617789875	0.218334137	0.650500758	0.237147993
10.66	0.030073999	0.013115936	0.61887825	0.253694891	0.648816592	0.2350419
10.67	0.034349306	0.01203955	0.6280653	0.292004658	0.67159273	0.242378985
10.68	0.037250265	0.015221392	0.641864625	0.312609867	0.677932375	0.224115908
10.69	0.035170464	0.012417929	0.645567563	0.325147417	0.645471908	0.212387994
10.7	0.035739591	0.009848674	0.649148788	0.314931707	0.651593579	0.223129331
10.71	0.032623581	0.010655809	0.650338038	0.327516137	0.661914691	0.250591348
10.72	0.031549456	0.013323317	0.651609263	0.339863447	0.668384153	0.228328102
10.73	0.030936218	0.014958691	0.650963838	0.338409412	0.676195654	0.214089894
10.74	0.029897753	0.013439725	0.661696813	0.329037563	0.693634943	0.221843081
10.75	0.028806758	0.011520203	0.642482838	0.303712614	0.688606763	0.23449124
10.76	0.029200281	0.013347308	0.626472913	0.311450065	0.674439355	0.216493613
10.77	0.029493958	0.014774485	0.639188075	0.324962593	0.661988114	0.206063673
10.78	0.029719029	0.016424219	0.62834485	0.271571525	0.654150234	0.203586255
10.79	0.02943816	0.016374298	0.612738738	0.245679901	0.674786676	0.231504413
10.8	0.029623218	0.015239339	0.610956538	0.234849544	0.67200163	0.227767513
10.81	0.030760273	0.012610949	0.6197876	0.210526327	0.674699226	0.208397478
10.82	0.029441014	0.009314172	0.62277215	0.208281181	0.683852136	0.191881101
10.83	0.028491824	0.007803919	0.6286555	0.202234059	0.684582929	0.20423842
10.84	0.028618215	0.006834763	0.622584163	0.213516266	0.660667693	0.210998196
10.85	0.028653216	0.007436269	0.622300563	0.202257766	0.673091717	0.201851695
10.86	0.029337364	0.009033774	0.608519125	0.184527743	0.662526277	0.172088308
10.87	0.028904334	0.009278984	0.593556125	0.173387393	0.652549271	0.163620943
10.88	0.027761948	0.007626666	0.592275775	0.176663966	0.64458792	0.182175193
10.89	0.026970141	0.008176881	0.59209705	0.179755871	0.640408101	0.189753747
10.9	0.027448538	0.00902428	0.594993975	0.18764206	0.638095626	0.180856677
10.91	0.028199306	0.011471309	0.587118863	0.186850469	0.626786742	0.169537297
10.92	0.028042168	0.009776639	0.573570513	0.184313158	0.665451796	0.164405673
10.93	0.02843589	0.009303728	0.5758414	0.185098464	0.69598426	0.177249106
10.94	0.026652043	0.010740436	0.568512413	0.178508748	0.693265085	0.189163725
10.95	0.026590669	0.010322463	0.561632075	0.156005613	0.690806255	0.210212557
10.96	0.027511254	0.008397272	0.574389438	0.15751379	0.696461649	0.20300872
10.97	0.027254649	0.006803127	0.561124325	0.165007632	0.679973801	0.194060452
10.98	0.026894329	0.008037588	0.568534625	0.156066535	0.650041209	0.16901402
10.99	0.028373091	0.01182973	0.574341838	0.167594278	0.654101614	0.170180014
11	0.02906766	0.014471276	0.583541375	0.174377973	0.66201358	0.211968332
11.01	0.028566338	0.015420318	0.576622513	0.167849522	0.674351847	0.218348831
11.02	0.026584246	0.016631212	0.56888775	0.165167956	0.653275689	0.20842457
11.03	0.025252374	0.01398894	0.573727425	0.164001406	0.659849806	0.188096491
11.04	0.024856849	0.012047181	0.598699925	0.147405518	0.652147972	0.199422796
11.05	0.025699179	0.011268464	0.60546325	0.153892955	0.646372413	0.216433443
11.06	0.027183601	0.010848944	0.612590925	0.16972761	0.648830635	0.228372031
11.07	0.028704229	0.013202463	0.6157109	0.153647348	0.660243801	0.217711649
11.08	0.028879403	0.013178924	0.609811163	0.152236207	0.663391855	0.205783371
11.09	0.028181958	0.010704942	0.594593238	0.156844683	0.668613475	0.217312223
11.1	0.028405529	0.010158823	0.585575063	0.135670731	0.646158447	0.24219569
11.11	0.027764069	0.011007134	0.58847845	0.132479316	0.641187874	0.244491551
11.12	0.028034173	0.011542313	0.578105138	0.134041719	0.642971334	0.20917266
11.13	0.025840809	0.010882022	0.575036813	0.132905985	0.63827182	0.207769296
11.14	0.024225445	0.011195953	0.56173595	0.130516269	0.659514165	0.228776339
11.15	0.025646971	0.009325169	0.56842325	0.132779198	0.619592749	0.190628778
11.16	0.026287528	0.008192859	0.573323113	0.14580551	0.631742637	0.189810205
11.17	0.02607587	0.008205998	0.577321888	0.150388499	0.61516564	0.172764036
11.18	0.025660104	0.007420204	0.58002775	0.147542642	0.615015152	0.183203507
11.19	0.027005271	0.008474701	0.55954815	0.172379586	0.603480489	0.182256609
11.2	0.02639218	0.009701695	0.572338775	0.181268189	0.596776374	0.176254672
11.21	0.027307736	0.012584496	0.587300513	0.183375941	0.583200305	0.16618728
11.22	0.028343483	0.014227848	0.580596888	0.200472092	0.586715794	0.192561613
11.23	0.029236034	0.014779264	0.580591525	0.198380867	0.598768584	0.187270647
11.24	0.027390551	0.014108749	0.573330388	0.194783931	0.579932355	0.195298252
11.25	0.025200796	0.012242403	0.554149313	0.206661326	0.588213895	0.163941544
11.26	0.026211084	0.012926296	0.545592863	0.202881537	0.598014749	0.196892621
11.27	0.026906633	0.013419634	0.544913688	0.183971832	0.603688491	0.190996773
11.28	0.025266558	0.009597988	0.53950415	0.188443671	0.609209854	0.192200753
11.29	0.024983709	0.008283791	0.529342438	0.181962262	0.622540665	0.185230279
11.3	0.023324626	0.008410176	0.506817138	0.187265792	0.602359277	0.188261104
11.31	0.023084088	0.008824826	0.502232775	0.174346379	0.598603952	0.179410528
11.32	0.023201211	0.007935055	0.5140142	0.171570287	0.60813696	0.198389069
11.33	0.022735079	0.006636509	0.516678788	0.157143443	0.60539135	0.176084837
11.34	0.023087673	0.006387653	0.512659788	0.176819644	0.605875627	0.167721191
11.35	0.021889526	0.007549583	0.517487588	0.182750791	0.626683668	0.194904517
11.36	0.021979423	0.009615099	0.532513925	0.193882473	0.619477448	0.214494658
11.37	0.021259921	0.011229831	0.53591775	0.203439815	0.591782413	0.193301429
11.38	0.020900286	0.011217679	0.532400063	0.215400858	0.586012139	0.194225702
11.39	0.022385546	0.011000225	0.553211438	0.224773882	0.584894497	0.206659953
11.4	0.022794383	0.010694298	0.559945888	0.216187131	0.583839779	0.213155299
11.41	0.026402201	0.012824767	0.558011713	0.208243307	0.595983802	0.232062758
11.42	0.02849544	0.014009452	0.5669319	0.202192927	0.588442629	0.224317281
11.43	0.027367769	0.014683968	0.572483013	0.200841734	0.601662384	0.222320786
11.44	0.026089591	0.013942901	0.561621538	0.20196454	0.598236821	0.220198385
11.45	0.025415537	0.012576483	0.544175088	0.213506064	0.589615757	0.236588762
11.46	0.02673116	0.011012338	0.560889663	0.203047892	0.589843961	0.226287307
11.47	0.027410336	0.008313417	0.569660925	0.201517328	0.594946488	0.226278562
11.48	0.026970623	0.007645042	0.558761963	0.196910911	0.603715488	0.223850674
11.49	0.025754091	0.007548717	0.547938663	0.197310343	0.611005156	0.235152763
11.5	0.025999871	0.006116528	0.554028475	0.189761572	0.602344918	0.223394568
11.51	0.02625645	0.006113917	0.559105675	0.186193227	0.601446724	0.216418019
11.52	0.026282676	0.006428305	0.550656	0.18809755	0.590906026	0.19339828
11.53	0.024741496	0.006561184	0.55275775	0.18414682	0.592397285	0.21073025
11.54	0.023730034	0.006372521	0.550625788	0.17670354	0.582750104	0.210601827
11.55	0.024020338	0.007265563	0.546787588	0.180639168	0.577277806	0.216617555
11.56	0.024664976	0.006892629	0.537590475	0.179225547	0.572696339	0.192593261
11.57	0.025496673	0.006935123	0.541940613	0.172882135	0.573268791	0.194748967
11.58	0.026908056	0.007605526	0.549416788	0.176264992	0.596376432	0.193795896
11.59	0.027233178	0.010779437	0.552984963	0.174522432	0.590944707	0.199587696
11.6	0.024915815	0.010702829	0.556840813	0.17262574	0.600837633	0.185735823
11.61	0.024709066	0.009893457	0.570182375	0.164223692	0.621118161	0.168534955
11.62	0.023871476	0.007815929	0.581234675	0.174661498	0.647645419	0.174397124
11.63	0.024139216	0.008391936	0.590137288	0.191428201	0.666319826	0.223430313
11.64	0.02574475	0.009004224	0.593901613	0.20592167	0.665153342	0.230606658
11.65	0.026721364	0.010799428	0.605679938	0.209344494	0.64841719	0.216733695
11.66	0.029158095	0.01393023	0.6125811	0.213315807	0.640750355	0.217603858
11.67	0.029012528	0.015120276	0.603908388	0.249177595	0.652072465	0.252711532
11.68	0.028512545	0.013256131	0.610706988	0.284218316	0.645782077	0.2263706
11.69	0.028593845	0.012227161	0.608622213	0.278550205	0.632111208	0.220739557
11.7	0.028723168	0.01207043	0.6036065	0.295580871	0.621254742	0.20557288
11.71	0.026233001	0.010960978	0.599128075	0.318480913	0.63000426	0.195183665
11.72	0.024853209	0.010812958	0.59480245	0.313957898	0.622744152	0.209252242
11.73	0.023964111	0.00965748	0.599610688	0.302791125	0.63560869	0.19479405
11.74	0.025008299	0.010792744	0.594029675	0.296258593	0.656817618	0.184435503
11.75	0.027006575	0.011128106	0.613790113	0.276828543	0.660005982	0.199585226
11.76	0.02868813	0.009598548	0.614955138	0.272644174	0.685841729	0.212845363
11.77	0.028312739	0.009307301	0.6296929	0.257976636	0.674490196	0.205393979
11.78	0.026571383	0.008417817	0.615087063	0.240184208	0.67081124	0.183105467
11.79	0.026713844	0.006907589	0.611235925	0.212606831	0.687915732	0.204805495
11.8	0.027257953	0.006350952	0.606901775	0.215554761	0.698629167	0.21779812
11.81	0.028167433	0.005904244	0.60413875	0.226412498	0.697662414	0.230057252
11.82	0.029301481	0.006505273	0.624972263	0.22859304	0.674823462	0.211737594
11.83	0.029624214	0.007059265	0.6340736	0.223793263	0.688658041	0.21209444
11.84	0.030033906	0.007987881	0.631229938	0.211774505	0.701295862	0.22638739
11.85	0.029832839	0.008786789	0.624750713	0.216739981	0.688385642	0.216138238
11.86	0.028677981	0.009128267	0.6231187	0.209231517	0.665978107	0.195592656
11.87	0.028369255	0.009400024	0.6163835	0.193637801	0.648726898	0.175841449
11.88	0.027873444	0.008399347	0.613115575	0.181932743	0.660078728	0.216879107
11.89	0.029450101	0.008413764	0.612822338	0.175458084	0.706170437	0.209479793
11.9	0.029727048	0.007521678	0.605931375	0.17846915	0.741002696	0.219810932
11.91	0.028361631	0.007901397	0.590176925	0.192514181	0.730795666	0.21080168
11.92	0.027278041	0.006903423	0.595348	0.17894182	0.700518355	0.184189075
11.93	0.026326995	0.006576971	0.590429088	0.183824645	0.691883918	0.193923091
11.94	0.027922454	0.006404184	0.582465575	0.199148809	0.703217614	0.200545015
11.95	0.026545584	0.009498869	0.576585413	0.217958076	0.678463885	0.187259046
11.96	0.028147583	0.012880597	0.570451575	0.225479828	0.686576005	0.176765133
11.97	0.032462386	0.021821126	0.56711915	0.228149432	0.687855604	0.207411583
11.98	0.035195123	0.031688084	0.570511988	0.221376198	0.690439258	0.212425774
11.99	0.031373914	0.020536029	0.56567255	0.222777837	0.684266867	0.204135844
12	0.02943198	0.015807466	0.54575965	0.236859199	0.675181448	0.185914757
12.01	0.026017598	0.012098175	0.551368213	0.237324014	0.665525409	0.203454567
12.02	0.024147963	0.010348437	0.562081775	0.220895945	0.643546928	0.206310267
12.03	0.02368417	0.009886638	0.562358588	0.210482169	0.637289048	0.210834548
12.04	0.025183239	0.010444421	0.544436938	0.213110716	0.641421845	0.195201466
12.05	0.02398173	0.009588754	0.548589088	0.205744199	0.646129673	0.205116896
12.06	0.023839591	0.010353535	0.552960775	0.206168891	0.630632453	0.197550357
12.07	0.025938849	0.011968445	0.555854813	0.198296011	0.603321787	0.187557385
12.08	0.02558392	0.009888761	0.550682125	0.197676493	0.597687579	0.166339688
12.09	0.026682974	0.010081742	0.550007425	0.178882749	0.60526264	0.192194545
12.1	0.026859914	0.010074596	0.542825213	0.194187344	0.607475519	0.189549341
12.11	0.026774179	0.010362433	0.5449275	0.20302723	0.609462885	0.201284637
12.12	0.026538205	0.008588866	0.5498615	0.192292276	0.610871839	0.185540429
12.13	0.02575579	0.006623204	0.5508614	0.19231102	0.604251354	0.163791567
12.14	0.023205864	0.006990437	0.533022338	0.212327721	0.594732391	0.179947201
12.15	0.021485016	0.006101246	0.540366875	0.223446556	0.585038587	0.192642538
12.16	0.020945091	0.006983976	0.557919338	0.213862751	0.582800755	0.170877746
12.17	0.022154876	0.007515425	0.568428	0.226477741	0.589494237	0.182201979
12.18	0.023767613	0.008540419	0.559265325	0.243764257	0.594213857	0.193404412
12.19	0.02548231	0.010062548	0.559854663	0.244668395	0.588882563	0.197912263
12.2	0.026387608	0.011443457	0.572528338	0.24744705	0.593733465	0.179984155
12.21	0.026247623	0.011443098	0.57499595	0.255601576	0.591971085	0.177187855
12.22	0.027023998	0.011736838	0.582507238	0.248397002	0.579178564	0.191500169
12.23	0.026660093	0.011436366	0.577035888	0.252066929	0.601190323	0.197985252
12.24	0.026411032	0.01121001	0.57979615	0.249482249	0.594556821	0.193854428
12.25	0.027868946	0.011440087	0.594665463	0.246247849	0.597597568	0.18245815
12.26	0.029015468	0.012673028	0.6022225	0.242697112	0.580144496	0.192068056
12.27	0.028633295	0.012102337	0.594493375	0.234978296	0.597248175	0.224767926
12.28	0.028870199	0.012725421	0.61206505	0.237307373	0.599480633	0.227296406
12.29	0.029522283	0.015464401	0.610939863	0.223292427	0.601203622	0.214659428
12.3	0.030040679	0.01680722	0.611013838	0.229045845	0.608754615	0.230528107
12.31	0.029083798	0.015585662	0.620769963	0.220412645	0.623353302	0.267133958
12.32	0.02861232	0.014342971	0.605899413	0.199400597	0.631620013	0.242849531
12.33	0.028805633	0.011923828	0.5947635	0.186681209	0.659071452	0.247728892
12.34	0.028171125	0.010349223	0.58110605	0.203364949	0.661199339	0.233457101
12.35	0.027235651	0.011722295	0.586473963	0.194428796	0.673812957	0.241471359
12.36	0.027200968	0.011538114	0.5896738	0.180699145	0.670652838	0.230835606
12.37	0.027331899	0.010289858	0.581995038	0.180021738	0.646959686	0.220572717
12.38	0.026571391	0.010430315	0.562646213	0.18680118	0.634299164	0.203111082
12.39	0.026003441	0.010982197	0.56111625	0.186543929	0.621415154	0.189382422
12.4	0.025605907	0.01155481	0.56022345	0.187095638	0.640429542	0.213687654
12.41	0.026135321	0.012086903	0.5475982	0.188625296	0.620356021	0.207379584
12.42	0.025772569	0.012560721	0.533028338	0.19244088	0.621276185	0.200688166
12.43	0.024879948	0.012502012	0.523084938	0.182312931	0.602617433	0.200364271
12.44	0.023726665	0.009851523	0.522615625	0.17840749	0.594998024	0.209180293
12.45	0.023325006	0.008813929	0.522146663	0.184269901	0.593748495	0.198578209
12.46	0.02369422	0.009297745	0.508267938	0.194495787	0.577273811	0.188200674
12.47	0.023368077	0.00968057	0.5188747	0.194552144	0.582768958	0.175698869
12.48	0.022092578	0.010977521	0.515287413	0.198001297	0.597636574	0.201482912
12.49	0.022409432	0.010717417	0.501157663	0.182220907	0.587915046	0.205026884
12.5	0.022639075	0.010548728	0.511348588	0.179386535	0.569089908	0.178926263
12.51	0.022415791	0.010597805	0.519110938	0.179753292	0.56471161	0.165071928
12.52	0.020888282	0.009248963	0.5041217	0.173328948	0.590604151	0.192504497
12.53	0.020427742	0.009479125	0.49137335	0.175904267	0.577253395	0.190787235
12.54	0.020121827	0.009451948	0.48961725	0.175402916	0.573414665	0.192339458
12.55	0.019909211	0.008644214	0.487705088	0.16990773	0.557472965	0.174703933
12.56	0.020079632	0.008676286	0.488494188	0.166298771	0.569476039	0.18358995
12.57	0.01955981	0.007621426	0.491260125	0.161708672	0.582951855	0.206436772
12.58	0.020453129	0.008326118	0.481456963	0.165529927	0.568740409	0.200862834
12.59	0.021776618	0.008569581	0.481037225	0.164279636	0.565701989	0.193514159
12.6	0.020268769	0.006273629	0.4901513	0.155939836	0.550335537	0.191901205
12.61	0.020154824	0.005329842	0.488285088	0.155041585	0.546458831	0.215855268
12.62	0.019820216	0.005718088	0.485106663	0.16482104	0.544395149	0.201136636
12.63	0.019840046	0.006373703	0.496259313	0.170507773	0.55174951	0.197452511
12.64	0.021026774	0.006183528	0.51816555	0.166494301	0.555213163	0.193937633
12.65	0.021542444	0.007503643	0.524903613	0.184328325	0.560089297	0.217325463
12.66	0.022407609	0.008831077	0.521655813	0.173273673	0.556889321	0.209657908
12.67	0.022176224	0.010056271	0.528024425	0.171098602	0.556281189	0.198293033
12.68	0.021921289	0.01081095	0.554276513	0.178018916	0.561988464	0.196027114
12.69	0.022368994	0.011961438	0.55574745	0.180164034	0.572072877	0.219294432
12.7	0.02325133	0.011891936	0.546322063	0.172408722	0.577115969	0.208452855
12.71	0.023823251	0.012614092	0.549191938	0.172129044	0.562183842	0.185019544
12.72	0.023737519	0.011981223	0.55454205	0.179225613	0.574931776	0.182892504
12.73	0.024070057	0.011122899	0.553865038	0.193709744	0.594943073	0.21550066
12.74	0.027333124	0.014044509	0.55152555	0.209931738	0.579362183	0.187462715
12.75	0.028371388	0.014767059	0.57247035	0.240288336	0.569243934	0.186588893
12.76	0.02631123	0.015179338	0.584430563	0.268588952	0.554952367	0.187421089
12.77	0.02516999	0.012115536	0.5906472	0.3035478	0.565606084	0.183905253
12.78	0.025128228	0.012806677	0.590853775	0.325203258	0.565769424	0.197743532
12.79	0.025840244	0.013836623	0.592019625	0.334001868	0.567108368	0.186829788
12.8	0.027412704	0.013195117	0.594203625	0.338385136	0.568955803	0.166467462
12.81	0.026584515	0.013813813	0.589167125	0.317934644	0.570891866	0.172684009
12.82	0.025539746	0.013179076	0.561884888	0.301015356	0.574600194	0.191243709
12.83	0.025729976	0.013030742	0.561184313	0.265599798	0.562942982	0.166944338
12.84	0.025858995	0.013245732	0.55934555	0.264415395	0.564613084	0.161110936
12.85	0.024084286	0.010968942	0.55883035	0.252914481	0.571732415	0.174620702
12.86	0.023323769	0.009724673	0.556039538	0.259358777	0.575579255	0.189740651
12.87	0.023564336	0.009598299	0.551777438	0.252513814	0.57887443	0.173255423
12.88	0.023040949	0.008504851	0.555676238	0.255605889	0.576709921	0.159211866
12.89	0.021814262	0.008368644	0.562336188	0.235808053	0.588798538	0.17601275
12.9	0.02171743	0.008465249	0.565601563	0.228133616	0.611949697	0.206569219
12.91	0.02390151	0.008116108	0.558247413	0.231856683	0.601159958	0.189666051
12.92	0.025629229	0.009174916	0.550257488	0.23730974	0.598085707	0.183106131
12.93	0.024947785	0.006978841	0.572460975	0.225126306	0.61782639	0.191051925
12.94	0.027044015	0.007711408	0.56273905	0.210965698	0.627690989	0.21476514
12.95	0.027712789	0.008405606	0.566072688	0.197111404	0.600979511	0.205061827
12.96	0.025783301	0.007766344	0.581754325	0.185657504	0.613420797	0.20952444
12.97	0.025379936	0.007895209	0.5902317	0.183484235	0.606895791	0.191768128
12.98	0.026149229	0.009026718	0.591460763	0.174019177	0.619792659	0.20629081
12.99	0.02664348	0.007552089	0.584543225	0.175484661	0.619970729	0.203399542
13	0.025966919	0.006251292	0.581141725	0.186292779	0.623221781	0.202396935
13.01	0.026169518	0.006572308	0.5758161	0.174687831	0.649706985	0.224669325
13.02	0.025644198	0.005875596	0.569756963	0.185533129	0.647738172	0.227053614
13.03	0.025488829	0.00602006	0.57958165	0.188497589	0.659532789	0.24683363
13.04	0.024980239	0.006289519	0.576893775	0.187383365	0.636206117	0.226196417
13.05	0.025423154	0.006408871	0.57465725	0.16860033	0.630301854	0.214515584
13.06	0.026489923	0.007512707	0.55061335	0.176225957	0.632638496	0.214735973
13.07	0.024229916	0.006230944	0.530147775	0.187449167	0.631677912	0.213042974
13.08	0.02376076	0.005057329	0.528277213	0.184915841	0.613945693	0.182203438
13.09	0.024743924	0.005262068	0.532352575	0.169950608	0.611786593	0.170730188
13.1	0.025662339	0.006736205	0.514250738	0.16388645	0.614374424	0.190936364
13.11	0.026100964	0.008262973	0.499642788	0.175227375	0.628357684	0.213666846
13.12	0.024924145	0.009046818	0.49468745	0.171690581	0.634394662	0.18971428
13.13	0.022725533	0.007900544	0.490374113	0.168244225	0.628845424	0.19598678
13.14	0.021211268	0.007615993	0.497653613	0.167969349	0.635440671	0.197506258
13.15	0.020142445	0.007395703	0.4942077	0.168618995	0.605448562	0.200963201
13.16	0.019092773	0.005804409	0.4861786	0.171746037	0.612985379	0.188063426
13.17	0.018474929	0.004201545	0.482974363	0.166746779	0.60429057	0.202912163
13.18	0.017750979	0.003351191	0.484837688	0.170326604	0.614005059	0.213432923
13.19	0.018775851	0.004026509	0.484411438	0.163454308	0.606422736	0.214055327
13.2	0.020066713	0.004559011	0.493713888	0.165861471	0.595661444	0.199498769
13.21	0.021282305	0.007918182	0.482815613	0.178303174	0.583682298	0.17676841
13.22	0.021676798	0.008832587	0.489228225	0.169790281	0.597274876	0.197532452
13.23	0.021995326	0.009210853	0.493896813	0.170938699	0.59490622	0.190830646
13.24	0.022268491	0.009465227	0.50214845	0.175188743	0.588495441	0.172488278
13.25	0.02159535	0.008293608	0.496058125	0.174937557	0.57671958	0.176322064
13.26	0.021049583	0.006408713	0.501185725	0.1796354	0.580997772	0.199607868
13.27	0.020718428	0.006084319	0.496556275	0.183500315	0.587004359	0.203481858
13.28	0.020270664	0.007466363	0.491682338	0.180402276	0.55838428	0.192134508
13.29	0.02097928	0.009155784	0.49403225	0.189782384	0.544489137	0.18327068
13.3	0.021791467	0.010278408	0.502580263	0.1951968	0.550497379	0.213323251
13.31	0.021543637	0.009986743	0.511138588	0.197054423	0.555271875	0.203089743
13.32	0.020451242	0.009115383	0.528736975	0.203493142	0.562257854	0.181836803
13.33	0.020691383	0.009035367	0.536572838	0.220945751	0.569636543	0.172698048
13.34	0.02264569	0.010280178	0.538532075	0.231827987	0.569366361	0.196744956
13.35	0.022222457	0.009839075	0.53966705	0.232463569	0.561556882	0.175312032
13.36	0.023556744	0.012273849	0.549858413	0.248154015	0.552055873	0.167875382
13.37	0.024547656	0.012832905	0.54537265	0.244941078	0.56874307	0.173565572
13.38	0.024782643	0.012288566	0.536193413	0.233018245	0.574478882	0.186690225
13.39	0.023852118	0.012029329	0.535282863	0.233791948	0.577668279	0.172787904
13.4	0.023005361	0.012448757	0.528958363	0.230313379	0.571591604	0.165261473
13.41	0.023553788	0.0120689	0.521193138	0.228320845	0.558619702	0.156366618
13.42	0.022117225	0.010959717	0.536737438	0.205763005	0.54456817	0.163590594
13.43	0.020823559	0.00941196	0.53122285	0.211784271	0.558137921	0.199180919
13.44	0.020726642	0.008329755	0.540511338	0.206616891	0.556870876	0.185108484
13.45	0.020890014	0.007809012	0.55344595	0.206185598	0.554515533	0.186666992
13.46	0.021727998	0.00962743	0.560668575	0.210801207	0.558910173	0.198293202
13.47	0.022911006	0.011706738	0.553725825	0.20462799	0.560204469	0.221554339
13.48	0.025344427	0.01502763	0.563025375	0.192557743	0.552448056	0.215287343
13.49	0.0274892	0.014601299	0.557808925	0.183235424	0.542992547	0.207384586
13.5	0.028350463	0.015102215	0.565426163	0.202164346	0.543405171	0.234714908
13.51	0.026794545	0.012683766	0.565351425	0.185175035	0.554439486	0.242069128
13.52	0.024789828	0.01087956	0.561043938	0.161154185	0.548431439	0.206644853
13.53	0.026700248	0.011513084	0.552375088	0.156630705	0.559252699	0.187038377
13.54	0.02734772	0.011371636	0.54811075	0.164321578	0.56910501	0.212439005
13.55	0.025974089	0.009567182	0.551728288	0.147335336	0.567679976	0.218892219
13.56	0.02494753	0.008263559	0.544313825	0.1487979	0.552411384	0.200926539
13.57	0.023780674	0.008491182	0.532388575	0.154094397	0.53738806	0.183274788
13.58	0.023020611	0.007341899	0.5330898	0.146143367	0.541437828	0.199750191
13.59	0.022836458	0.00788367	0.529439263	0.149344557	0.561180833	0.211603564
13.6	0.022378137	0.009382144	0.531972825	0.145068065	0.560584107	0.192768238
13.61	0.021486881	0.008575188	0.516028875	0.15784539	0.554344929	0.197645086
13.62	0.02282685	0.007730652	0.517577075	0.15708544	0.559452789	0.211391412
13.63	0.02424871	0.008810232	0.509874025	0.165670522	0.563520711	0.197959296
13.64	0.023735554	0.008588038	0.511576638	0.178413917	0.576239419	0.196975661
13.65	0.022914442	0.008890124	0.520410713	0.178957084	0.570957164	0.193254233
13.66	0.022655085	0.009225175	0.516008888	0.191287695	0.58091515	0.217842407
13.67	0.02145201	0.008687811	0.507436813	0.202897309	0.582169685	0.222466367
13.68	0.020284943	0.00800616	0.5031481	0.202938843	0.586665108	0.206818077
13.69	0.020322961	0.009086521	0.5035213	0.201419587	0.591309903	0.194428566
13.7	0.02182889	0.009117531	0.512238238	0.205223581	0.597791313	0.220217997
13.71	0.021617984	0.008902496	0.531056413	0.213371825	0.587267907	0.204530178
13.72	0.0229774	0.009646089	0.530916875	0.22530026	0.577589776	0.191533113
13.73	0.024162099	0.009599838	0.519707688	0.220153015	0.562704182	0.184066246
13.74	0.024406235	0.007546852	0.52423		0.244502558	0.561492126	0.180020054
13.75	0.024532579	0.00741015	0.540598938	0.263877611	0.566942675	0.192078348
13.76	0.025678851	0.007660837	0.5430859	0.241387593	0.563816829	0.185913295
13.77	0.023138201	0.006921559	0.5297636	0.250950238	0.553791519	0.172324096
13.78	0.021711517	0.006618635	0.525849063	0.253672292	0.5576568	0.170299677
13.79	0.021077963	0.006376413	0.526409675	0.260182399	0.559315283	0.19140718
13.8	0.021868084	0.005943973	0.530675463	0.241505416	0.552553229	0.184385077
13.81	0.021716145	0.005789877	0.5376014	0.229260403	0.554139371	0.181507203
